subgraph_size=2,subgraph_size=3
0.06454915190581233,0.0874617016967386
0.07245881040891011,0.06788266032934188
-0.54050916771094,-0.6556878752509753
-0.3091598586241404,-0.34657704283793767
-0.337994049290816,-0.4107773411273956
-0.13674598885079225,-0.26483779778083166
-0.4168257389465968,-0.4813005554676056
-0.10807853524883589,-0.24478487213452657
-0.39561376959085465,-0.5001589929064115
-0.6269126626849174,-0.6945047972599665
-0.44538976828257243,-0.4061139730612437
-0.4711816989382108,-0.4638649704058965
-0.43162286957105,-0.481908279042691
-0.11205169027050337,-0.19369338646531106
-0.42360449353853863,-0.388687724818786
-0.41555604606866836,-0.5490809876720111
-0.042724152952432634,-0.10696319232384364
-0.5210162818431854,-0.691241504251957
-0.6775342381000519,-0.7850986248254777
-0.24358429277936616,-0.3395305372277896
-0.6002074815829594,-0.6852980934580167
-0.3139980138341586,-0.41871051490306854
-0.3083726061383883,-0.3763384722669919
-0.509430284400781,-0.5315697286526362
-0.45339003145694734,-0.5695482279856999
-0.32329284528891244,-0.4358621163169543
-0.30815488676230113,-0.4586239735285441
-0.13046272481481233,-0.11351405031513423
-0.12673851629098257,-0.1637567641834418
-0.5891825928290685,-0.6660161345203718
-0.2902254126469294,-0.39652523038287957
-0.3774463475247224,-0.4747676336765289
-0.385973129371802,-0.4843637839953105
-0.5213082653284072,-0.6275724014639854
-0.4351928242047628,-0.5043605872988701
-0.20652949720621108,-0.2696562181909879
-0.35360657672087353,-0.4993371625741323
-0.26538554643591244,-0.44343897730112075
-0.27060621450344724,-0.4381065319975217
-0.2788424937923749,-0.45483012715975446
-0.10221233035127322,-0.17834972396492957
-0.3963163255651792,-0.5790486518541972
-0.20118567258119582,-0.3185037402311961
-0.4952621642748515,-0.6251957648992539
-0.48585393200318017,-0.5923471457759539
-0.2564307413995266,-0.35634519855181374
-0.39255427569150925,-0.5231583835681279
-0.391188779870669,-0.33394124507904055
-0.3216780995329221,-0.388487973511219
-0.2736912500858307,-0.40378691842158637
-0.4852134210864703,-0.47658941566944124
-0.6303947381178538,-0.6857868977387747
-0.11141657168666522,-0.1660242539147536
-0.24197020217155416,-0.2550018861268957
-0.3421974552671115,-0.3855111680428187
-0.4894938133160273,-0.5988416078686715
-0.2509787992139657,-0.3717788886030515
-0.44141245206197105,-0.6092253914475441
-0.3718931809067726,-0.46300520847241083
-0.4924400407075882,-0.5695755265156428
-0.2961646219094594,-0.3804260662198067
-0.438611758351326,-0.5516857596238455
-0.212484150826931,-0.36133843958377837
-0.43248385498921077,-0.3988116301099459
-0.04780243425319592,-0.17288275226950645
-0.4298405246933301,-0.49065264662106833
-0.3602797308564186,-0.3148965421815713
-0.19394001573324204,-0.3169382600982984
-0.1983261661728223,-0.3045071721076965
-0.42754115829865136,-0.5169473180919886
-0.36685690184434255,-0.4991140444080035
-0.5494943775733312,-0.5953737919529279
-0.3989574439326922,-0.4798732241988182
-0.49055280148983,-0.5727090685566266
-0.44422533790270485,-0.392614406645298
-0.38751562863588335,-0.4530773056546847
-0.2954939412077268,-0.3112940247853597
-0.6121160193284353,-0.6623604860901833
-0.22709451576073963,-0.3640506992737452
-0.46547867784897484,-0.5630235002438227
-0.14608848630140225,-0.21200766550997893
-0.6056369216243426,-0.7121662966410319
-0.6330107293526331,-0.7046215635538101
-0.3636267869671186,-0.6096642070015271
-0.46187315752108893,-0.6003584372003873
-0.09835895792891582,-0.12254561060418685
-0.4517390925685565,-0.5625306158264478
-0.26180140356222786,-0.3785728559891383
-0.42909223943948743,-0.5039560435215632
-0.2880076564351718,-0.37431681354840596
-0.4575215043624242,-0.6126305490732193
-0.3438906432688236,-0.4506518331170082
-0.2070805252591769,-0.29017208695411684
-0.37588432788848875,-0.49221913039684295
-0.42790256013472877,-0.5515733406941096
-0.3045907505353292,-0.4307672753930092
0.015755293605228263,-0.04306334481885036
-0.5643593521912893,-0.6584962138533592
-0.37581738650798796,-0.4588596534232299
-0.08092900738120079,-0.04778953477740288
-0.5173193164666494,-0.5464655092358589
-0.10235260946055254,-0.17094507006307444
-0.41034886221090955,-0.48985678136348726
-0.6286669095357259,-0.7270326815048853
-0.26637008965015413,-0.3844878974556923
-0.47075520515441893,-0.6219427007436752
-0.22045022269090017,-0.31538323561350506
0.20652874186635017,0.030543532321850458
-0.599199524919192,-0.6843774123986562
-0.5073637135823568,-0.6356180402636528
-0.08714236363768578,-0.07204105486472448
-0.22972673448423545,-0.36575970619916914
-0.28469522915780543,-0.3143896410862605
-0.18416556189457575,-0.34366965234279634
-0.1859478304286798,-0.26570313384135563
-0.21038033758600552,-0.24146704534689586
-0.5191752855976423,-0.6277919265627862
-0.7261422780156136,-0.7760203142960866
-0.48065160393714906,-0.5437242654959361
-0.48488679657379785,-0.5257250471909841
-0.4601937073469162,-0.5725199754039446
-0.5084743236502012,-0.5878065490722656
-0.5156943699717522,-0.48899046788613004
-0.4185749658942223,-0.4626254065831502
-0.15296439270178477,-0.14681168019771576
-0.2098161601026853,-0.4717148444056511
-0.33662853022416434,-0.4462036575873693
-0.5004455709457397,-0.5335881020625433
-0.4417757852872213,-0.5404346771041553
-0.3349240232507388,-0.36673588554064435
-0.5286757112542788,-0.6140453656514485
-0.43382241050402326,-0.5420026510953904
-0.358226821521918,-0.4932303112745285
-0.117921571880579,-0.26716199398040774
-0.38391144702831903,-0.4035513669252396
-0.4137797412276268,-0.5107398961981138
-0.4158725753426552,-0.6342845238248507
-0.5614124748110771,-0.6529973207910855
-0.01765209878484408,0.12188055301705997
-0.37800502836704253,-0.4516519891222318
-0.2500532161196073,-0.32366692304611205
-0.23105714440345765,-0.33249823460976285
-0.5515454787015915,-0.5925522924462954
-0.3136265181501706,-0.4399248743057251
-0.46773288746674857,-0.49687608152627943
-0.47108163237571715,-0.5211421510577202
-0.3232997878392537,-0.3805637317895889
-0.4071728463967641,-0.4937561243772507
-0.45354428470134733,-0.5941219226519266
-0.37870681275924045,-0.3994821686546008
-0.661965418656667,-0.7545367584625879
-0.22030151178439458,-0.4727392589052518
-0.5179244693120321,-0.49530344814062116
-0.42104875485102333,-0.472805083890756
-0.1723366595307986,-0.33443124691645304
-0.31834631353616716,-0.39950699468453726
-0.32079223707318305,-0.43579462562998134
-0.10633581578731537,-0.24438917393485704
-0.34166374802589417,-0.4958349735538165
-0.22678467843681574,-0.27497787415981295
0.009420518924792608,-0.023997435520092647
-0.3896096902092298,-0.542803503771623
-0.25954682687918346,-0.23840750088294346
-0.40934801012277605,-0.48518249054749807
-0.05798867126305898,-0.07017975330352783
-0.2084818336367607,-0.34809969961643217
-0.5124081162611643,-0.5920645605524381
-0.5051150487860044,-0.594153435130914
-0.4639005683859189,-0.5821712655822436
-0.22500753233830134,-0.28976868207256
-0.10262450005859136,-0.1148668031891187
-0.49786717087030413,-0.4394834075123072
-0.218321296920379,-0.38936929891506833
-0.36267915457487104,-0.40046562244494754
-0.3712883843978246,-0.40510314325491587
-0.30375482954084876,-0.29547198782364525
-0.04716479917367299,-0.14345809583862623
-0.5044307113687198,-0.6130619430541993
-0.6741259258985519,-0.7504607398311297
-0.3730793759226799,-0.22304780890544257
-0.16705953041712443,-0.2410478393236796
-0.43744282811880114,-0.5362705547610919
-0.2875970742106438,-0.3111996185282866
-0.414237533112367,-0.49703140040238697
-0.17976852958401043,-0.184934088041385
-0.4376290157437325,-0.5557434795300166
-0.6023314229647319,-0.6733911580840747
-0.591739817559719,-0.6651660177111626
-0.3643454008301099,-0.4379283173878988
-0.3897322339812915,-0.4560516212383906
-0.20760583812991779,-0.3429963744680087
0.06714715739091237,0.05742268299063047
-0.20694556176662446,-0.2712671959400177
-0.33660979956388476,-0.2696341688930988
-0.19722531780600547,-0.3148724474509557
-0.3537693062921365,-0.47129945069551465
-0.4457173638542493,-0.5674543111522993
-0.7308777631322543,-0.740035525560379
-0.20073088099559147,-0.36811035315195717
-0.4972699695825577,-0.4689186871051788
-0.37215902626514435,-0.4117624959349632
-0.46598575363556544,-0.555684292515119
-0.313899260610342,-0.4258502239982287
-0.10012059730788071,-0.12602061316370963
-0.45273892949024835,-0.5442396152019501
-0.5326338441173235,-0.6058018225431442
-0.4599435836076736,-0.40163221408923466
-0.15585495988527934,-0.20269838352998099
-0.1509795603652795,-0.274825999836127
-0.6189372192819913,-0.5808446378509203
0.04784150818983714,-0.24374655932188033
-0.15994125708937645,-0.32653681973616283
-0.273901767929395,-0.42864876449108125
-0.435614263912042,-0.49743708009521165
-0.15900531207521756,-0.5218628241618475
-0.4763859741886457,-0.5451573063929875
-0.8607186452547709,-0.5592248435510616
-0.0324104871849219,-0.0874972528219223
-0.38470526377360026,-0.5117101171612739
-0.271984227001667,-0.43300394584735236
-0.3256691384315491,-0.30234090278546016
-0.44509349366029105,-0.5823931134740512
-0.18744124054908753,-0.15503354276220005
-0.5320759725570678,-0.5736969635883967
-0.6094894630710284,-0.6710732926925024
-0.4137373513976733,-0.556387697060903
-0.6860714891552925,-0.7652323752641678
-0.09457210481166839,-0.40283760954936343
-0.5308704281846682,-0.6158241221805414
-0.42101446717977525,-0.5651848374803861
-0.31993147522211074,-0.3815514957904816
-0.5556408991416295,-0.6671347846587499
-0.14946752853691578,-0.15913984160870315
-0.6235030483206113,-0.6854601240158081
-0.3410264199972153,-0.52264919201533
-0.16654505113760631,-0.26575825264056524
-0.42764977624018985,-0.5963444525003433
-0.43606669416030247,-0.4023755094408989
-0.4211097793777784,-0.4606006606419881
-0.015314454759160677,-0.15592889746030172
-0.2829489868879318,-0.2694241474072138
-0.6292731090386708,-0.5945850704967355
-0.281613531212012,-0.4223278782765071
-0.45893369138240814,-0.5569396224617958
-0.3692095133662224,-0.4933016793926557
-0.10104030733307202,-0.20506263504425684
-0.4318265562256177,-0.4282807249824206
-0.399358284175396,-0.5012966208656628
-0.6206117995580037,-0.7013351426521937
-0.03711135054628054,-0.2040773555636406
-0.3998149937391281,-0.5912258837620418
-0.3540655283133189,-0.40896751672029497
-0.42481746862332026,-0.49231829553842543
-0.46508734554052356,-0.4985811380545298
-0.4285167792439461,-0.5228275017937024
-0.2954481288790703,-0.47070335000753405
-0.6043784535924593,-0.6662841769059499
-0.4322175258398056,-0.6134851067264875
-0.44008885105450946,-0.5739888476332029
-0.1008542056257526,-0.13859384012718995
-0.3066779061655204,-0.44592024584611256
-0.5365630733966827,-0.6280143024524053
-0.4134319171309471,-0.3928216442465782
-0.5559050945440928,-0.5181545919179916
-0.06901069382826487,-0.15635568323234716
-0.06463754365841548,-0.1629390879968802
-0.2917591768006484,-0.4615449655056
-0.7023904763658841,-0.7922366728385289
-0.39033032645781834,-0.5175520592927932
-0.24723703354597093,-0.3713741567730904
-0.31826892217000324,-0.41987582047780353
-0.3564998206496239,-0.5682099838058153
-0.047460866421461106,-0.12061764081319173
-0.49357880701621376,-0.6403497014443079
-0.4278932004173597,-0.38650072932243346
-0.5836744972070058,-0.6770579791069031
-0.1708047005534172,-0.2792653014262517
-0.19842168152332307,-0.2287497373421987
-0.2552675825357437,-0.3497774906953176
-0.3224135409792264,-0.3245480562746525
-0.4937780421972275,-0.5141327627996604
-0.46382685710986454,-0.6193898983796438
-0.572682714064916,-0.6891881091396014
-0.5005818852782249,-0.5847398686408997
-0.5415748053789139,-0.5456291976571083
-0.003967392146587372,-0.04871324151754379
-0.431670779188474,-0.46625637779633206
-0.2545756271481514,-0.3137412414948146
-0.6856157153844833,-0.586891486942768
-0.5878554814060529,-0.6186884827415149
-0.4411289057135582,-0.5126003442207973
-0.24683198153972627,-0.3424897432327271
-0.12078507492939632,-0.18899550517400107
-0.6852235661943754,-0.6861862316727638
-0.5691536063949267,-0.6668825040260951
-0.509761992196242,-0.6231638953089714
-0.6634060912330946,-0.7257391541202863
-0.5103108563025792,-0.6732932212948799
-0.6803779760996501,-0.7390980941057205
-0.3022476191322009,-0.4701422010858854
-0.24055735225478808,-0.29863181749979656
-0.2288939416408539,-0.21102887680133184
-0.4719450447956721,-0.4601392987370491
-0.48078465640544893,-0.6441861416896184
-0.2843594767153263,-0.420819308757782
-0.3100673614939054,-0.44181207835674285
-0.28633134762446083,-0.42709343393643695
-0.6478299389282862,-0.7131862087051074
-0.3815690725048383,-0.530934456884861
-0.21737847829858462,-0.3038941458861033
-0.23958627705151836,-0.3266715122014284
-0.12810031125942867,-0.32522699842850367
-0.23273593279222649,-0.33423216571410497
-0.19173397108912468,-0.35954108079274494
-0.5072669119636217,-0.644340922832489
-0.3826258062322934,-0.502893007149299
-0.16710256288448969,-0.3272453420360883
-0.3043068606654803,-0.4213706017533938
-0.36160335908333463,-0.3410984393457572
-0.32587825566530226,-0.47283423364162447
-0.4862848648428917,-0.588956302901109
-0.5381889369090398,-0.5724479684233665
-0.4157647540171941,-0.5343062034249306
-0.35122023632129035,-0.4235070177912712
-0.5156850400567055,-0.48341676642497383
-0.3761116842428843,-0.34188619097073875
-0.3798437888423602,-0.48263353983561197
-0.5119248088200887,-0.4552906528611978
-0.4385227960348129,-0.5463477461536725
-0.583521180053552,-0.6363113528490066
-0.5869889623920123,-0.6495321642359098
-0.7483965968092282,-0.7727014975746472
-0.12351244817177455,-0.20552470276753107
-0.14911593889196714,-0.28364742840329804
-0.5139220578471819,-0.6862486299872398
-0.40370304296414056,-0.517096354663372
-0.30288795481125513,-0.4192455148696899
-0.6469407969713211,-0.6949777726332347
-0.5496220744152864,-0.6586678358912468
-0.26399603933095933,-0.4021000350018342
-0.33667396058638893,-0.32657372583945593
-0.4006968077023824,-0.6651866944630941
-0.23386904905239742,-0.4192174447576205
-0.3930491650104523,-0.506112242937088
-0.4010137884815534,-0.581455276409785
-0.11598879635334015,-0.360235744814078
-0.31278772274653116,-0.35950298617283505
-0.34499088386694593,-0.49137461006641386
-0.14706997483968734,-0.3302837985754013
-0.46513014554977417,-0.3785560575624307
-0.30353507538636526,-0.4023060130079587
-0.2547820522884528,-0.3667023144165675
-0.2876159945130348,-0.3915218481421471
-0.3031751437981923,-0.41855074326197306
-0.09006698906421662,-0.2555988198518753
-0.587197352250417,-0.2824698838684708
-0.4645235333840052,-0.6206301416953405
-0.25047918419043225,-0.27562194973230364
-0.11417381142576535,-0.19614248638351758
-0.37288122206926344,-0.45497735957304636
-0.39988779962062837,-0.5560386242469152
-0.35481195400158566,-0.47585489809513093
-0.07593565021951994,-0.14503887871901194
-0.4119616824388504,-0.5239314056436221
-0.4289315710465113,-0.5084462622801463
-0.21957524307072163,-0.15209701379140217
-0.5005812540650367,-0.5126313447455565
-0.18517850334445635,-0.23336445957422255
-0.6312766667207083,-0.6315283355116844
-0.2084922520816326,-0.29879878322283426
-0.21416918834050497,-0.25721262430151304
-0.43980697204669317,-0.520792920589447
-0.4969326992829641,-0.6123704906304678
-0.40147161344687143,-0.35581998437643053
-0.1583219044903914,-0.24351262877384822
-0.3020207656423251,-0.26139490962028505
-0.3251431945959727,-0.46075137962897617
-0.12105878715713819,-0.16255021204551062
-0.30045671020944914,-0.3390997200210889
-0.17366684223214784,-0.2573662861188253
-0.38102104256550473,-0.5646731766064962
-0.19161367788910866,-0.14947014523049196
-0.42271990726391473,-0.533646055261294
-0.24634923557440438,-0.31007845744490625
-0.4154057176907857,-0.5191283797224363
-0.2733660812179248,-0.4298623495300611
-0.2720258295536041,-0.48191107432047525
-0.37189952286581196,-0.5019734848539035
-0.5620704698562622,-0.7483294435342153
-0.38486944446961086,-0.5233000047008196
0.08566964988907179,0.06861478999257088
-0.3198590869208177,-0.4865368677179019
-0.5082371002435684,-0.6435800891121228
-0.22448669205109278,-0.3215374625225862
-0.10867553383111954,-0.27055384089549384
-0.4642841308315595,-0.4897198371092478
-0.3445671679576238,-0.42245290845632555
-0.03304681946833928,-0.2861258143186569
-0.5200054497520129,-0.6543405050039292
-0.2590345613161723,-0.43758399536212284
-0.40400827303528786,-0.47445424954096477
-0.3102077840765317,-0.31367078761259715
-0.2556204565366109,-0.43468644087513286
-0.3963180266817411,-0.5072007291515668
-0.30634436666965487,-0.35722338646650315
-0.5892566763361295,-0.7281339058279991
-0.5840341439843177,-0.6260780785481135
-0.24893918504317603,-0.3505283530553182
-0.512079117745161,-0.6915505514542262
-0.4017103639245033,-0.5115153582890829
-0.36357775787512464,-0.478865940173467
-0.4361010113358498,-0.5480624057849248
-0.17953241234024367,-0.2206598632534345
-0.35569126387437183,-0.5045923146605492
-0.48726142088572183,-0.7328106027841568
-0.288758662045002,-0.4634452712535858
-0.5922271158297857,-0.7137629475196202
-0.23977942898869514,-0.34584983825683596
-0.0303261861205101,-0.15201578055818876
-0.5848850324749947,-0.5785782092312972
0.04300983806451162,-0.08456918309132258
-0.39109538579980535,-0.5189302563667297
-0.3020488953590393,-0.4146347337961197
-0.5133189077178637,-0.5732199323177337
-0.193507639169693,-0.30005755757292113
-0.19612509101629258,-0.2914188202222188
-0.40558461447556815,-0.5813597924510638
-0.4320005426804225,-0.5160912528634072
-0.24426644951105117,-0.25350787142912545
-0.5123865216970444,-0.5317681847016017
-0.5417473098635673,-0.671012094716231
-0.46102580736080806,-0.5344680287440617
-0.5985973274707794,-0.627689971824487
-0.37783407380183537,-0.5694325789809227
-0.4874619779984156,-0.42203342328468957
-0.5341860026121139,-0.5676266631484032
-0.2347639041642348,-0.4147628182172775
-0.04933876807490985,-0.23066411373515924
-0.21783245662848155,-0.3002694892883301
-0.16145298769076666,-0.31657217611869176
-0.10164905481040477,-0.18643468578656514
-0.447860614558061,-0.5260632756352425
-0.09348383535941442,-0.24867475653688112
-0.3348285563786825,-0.435045625269413
-0.24106235563755035,-0.34695883736014366
-0.6259615617990494,-0.6963548795382182
-0.40113232476015886,-0.5683146261175474
-0.5829513864715894,-0.7451684922973315
-0.47693616996208826,-0.5364837791522344
-0.4766017288963,-0.5739199058214823
-0.3192234522104263,-0.37392318457365037
-0.4502264076471329,-0.578160891632239
-0.5759035490949949,-0.6521302291750908
-0.2584431488315264,-0.38153688222169874
-0.3067758732040723,-0.4652263156572978
-0.08500129498541355,-0.17111814633011818
-0.21163447827100754,-0.36179580956697466
-0.2518283710380395,-0.26645989884932836
-0.41728363643089933,-0.5127488734324773
-0.4697340507308642,-0.6136037807663282
-0.5154266808430353,-0.5832320456703504
-0.6299283068378766,-0.670987391670545
-0.24282930711905162,-0.3772210289041201
-0.37753842224677403,-0.5335724473992983
-0.11501194884379705,-0.24002172470092772
-0.35916483412186306,-0.41864162594079973
-0.47560805549224217,-0.608978643019994
-0.3993207335472107,-0.4967731005946795
-0.15507863382498424,-0.23778013830383618
-0.11539459106822808,-0.18613042064011098
-0.5603839960694313,-0.7124142220616341
-0.37795311053593955,-0.479890478203694
-0.6104626513520877,-0.5355121394991875
-0.30187880982955295,-0.39354630370934807
-0.46028318295876186,-0.531018576224645
-0.4283446158965429,-0.4944735258817673
-0.4691569661100706,-0.5912325322628021
-0.35938353260358175,-0.540390767554442
-0.4398137649893761,-0.643386406203111
-0.26653234829505285,-0.42054488480091096
-0.30636288742224377,-0.48948569109042483
-0.4768842242161433,-0.4528756896654765
-0.12131698101758957,-0.2355294277270635
-0.4491081001361211,-0.5228300763169924
-0.3733827246228854,-0.4419966225822767
-0.3238752402861913,-0.4582632498939832
-0.3492798951268196,-0.5614614740014077
-0.4778635886311531,-0.5652159169316292
-0.3677878787616889,-0.5136400957902273
-0.4398941643039386,-0.5703725861509641
-0.17308605298399926,-0.2403214250008265
-0.47888251195351283,-0.5642657685279846
-0.18481438825527827,-0.20303676582872868
-0.16693126832445462,-0.2091035055120786
-0.12698363249500594,-0.26959363996982577
-0.21778145482142766,-0.2888817665974299
-0.39527221004168195,-0.48389440576235454
-0.40324266731739045,-0.4528885786732038
-0.10700428585211436,-0.20119965304931006
-0.3898799542586009,-0.5185083184639613
-0.26501157343387605,-0.3711889027059078
-0.19166608278950056,-0.21429803957541785
-0.5943343576788902,-0.705916708111763
-0.6560703082879384,-0.6448718783259392
-0.21920127272605897,-0.3234220932920774
-0.7188091719150543,-0.6833680679400762
-0.6602134421467781,-0.7478408048550288
-0.30865745852390924,-0.6394554480910302
-0.1525419397155444,-0.3016631459196409
0.006595413386821747,0.04342841498553753
-0.05426447741687298,-0.12560496147722006
-0.4593784945209821,-0.5359683646758397
-0.14512932032346726,-0.23149611562490463
-0.5438166770339012,-0.6280935724576314
-0.5084685133894284,-0.5195488847295443
-0.30857821116844814,-0.3649390971660614
-0.2524384484688441,-0.4478430675466855
-0.4821844996015231,-0.47235892807443935
-0.27253012006481486,-0.35263152862588565
-0.06048430740833283,-0.1383317457139492
-0.4628321469823519,-0.5781351987520854
-0.31080250491698586,-0.32210737869143485
-0.3035578210155169,-0.4948092179497083
-0.4728212774793307,-0.6149133456746737
-0.5974335809548695,-0.5188008613387743
-0.273981540898482,-0.31813650399446486
-0.4643088412284851,-0.5136463238795599
-0.456389120221138,-0.6107753624518713
-0.549765891333421,-0.5071256414055825
-0.2766305196285248,-0.37214609493811923
-0.36665736536184945,-0.6247220639387766
-0.4284852365901073,-0.5354363016287486
-0.42839137782653175,-0.39194894790649415
-0.6516456336776415,-0.6897764398654302
-0.30489483604828516,-0.41705907791852953
-0.7220667439699173,-0.8285131296515464
-0.25439523537953695,-0.40775546769301096
-0.36545359012981254,-0.3803655594090621
-0.5021775112549464,-0.6219265059630076
-0.38020612210035326,-0.47108446965614953
-0.5010006049275398,-0.4834171015024185
-0.002201188107331594,-0.09091697702805202
-0.40021486540635426,-0.5830964782834053
-0.3359341534972191,-0.322942144771417
-0.6474004370967547,-0.6089060002565384
-0.29020761807759604,-0.4301835376024246
-0.1199926009774208,-0.3038197764754295
-0.5433656510710716,-0.6515856843193372
-0.34265963981548947,-0.5496234547098477
-0.1492400279144446,-0.32883814950784046
-0.2164912094672521,-0.3320792267719905
-0.6203160630663236,-0.7329787553350131
-0.640828089316686,-0.7079494652152062
-0.269385583649079,-0.5062317794561386
-0.6158542823791504,-0.6301319644848505
-0.3390908435980479,-0.5321322139104208
-0.3672659048438072,-0.41102294315894444
-0.49333705693483354,-0.44616605778535207
-0.7604177431265513,-0.6394960310310125
-0.5007891281445821,-0.615577770670255
-0.6083551605542501,-0.5388495287299156
-0.5829276739557584,-0.5238534326354662
-0.38010563304026923,-0.5085661479830742
-0.385545005997022,-0.46581164638201394
-0.4207640912135442,-0.5005111961563429
-0.3281278121471405,-0.4846252742409706
-0.579186969101429,-0.6128080492218335
-0.07617831329504648,-0.1593891065319379
-0.1588327429195245,-0.26064030011494954
-0.5082160000999768,-0.5358192868034045
-0.11108406469225883,-0.10461006845037142
-0.3480675953626633,-0.38172055274248123
-0.18011116117238998,-0.24718375027179718
-0.0035972579196095465,-0.057661007021864254
-0.18487993081410725,-0.1823898936311404
-0.4403724091251691,-0.5415564581751824
-0.30664389659961067,-0.49090036789576214
-0.6312927323579788,-0.7063907330234845
-0.5635012505451839,-0.7064472964406013
-0.024763289342323937,-0.12538220663865407
-0.22033205846945444,-0.44201769977808
-0.5191569280127685,-0.6122975560029348
-0.29804118633270266,-0.36287851999203363
-0.10376267597079276,-0.17979952782392503
-0.5154748386144639,-0.6428277722994487
-0.3985504009326299,-0.5190017455816269
-0.0698658831914266,-0.1303871379295985
-0.4655941044787566,-0.5183609197537105
-0.3498920752604802,-0.3339854657649994
-0.4414607614278793,-0.5540864285826683
-0.23293739408254624,-0.487827824652195
-0.548042145172755,-0.5780693174401919
-0.35063263605038325,-0.44912387122710545
-0.18973808139562606,-0.2710350501537323
-0.5240603572130204,-0.5606499780217806
-0.5115947518746058,-0.5364508810639381
-0.3255191696683566,-0.445420659383138
-0.4763273153702418,-0.6107486034433047
-0.24413637995719908,-0.29322463482618333
-0.4399171550075213,-0.451246674011151
-0.18685998154183228,-0.20350185652573904
-0.388124853571256,-0.5856649627288183
-0.6228931461771329,-0.7827386532227198
0.25014527820050714,0.2839078382154306
-0.15135729484260083,-0.14585640815397102
-0.6010418925682703,-0.6707516590754191
-0.27930833821495377,-0.35840959002574285
-0.6859661647677422,-0.6864661000172297
-0.39560970266660056,-0.5444666204849878
-0.4226015269756317,-0.5250598992904028
-0.40052755683660507,-0.6016899664203326
-0.5144062288602194,-0.4610582674543063
-0.37110648930072787,-0.40037152260541914
-0.4259849139054616,-0.5590477325518926
-0.5075277047107617,-0.5116643517216046
-0.7022787830233574,-0.7341757506132126
-0.5319161224365234,-0.5957648123304049
-0.4294926714897156,-0.5331193884213765
-0.4252099891503652,-0.419386414984862
-0.4929870150486628,-0.5863419337073962
-0.4540716363986333,-0.31821812021235624
-0.13352610965569814,-0.19534214903910954
-0.49607353428999584,-0.608643597861131
-0.32174079269170763,-0.44571435928344727
-0.3971193221211433,-0.518458556830883
-0.38358420044183733,-0.4776001462340355
-0.23481722950935363,-0.38160013645887375
-0.17088170886039733,-0.27037382503350577
-0.3433577212691307,-0.4432514518499374
-0.23048768217364948,-0.37755101134379704
-0.41728364795446393,-0.4737894852956136
-0.2763622915248076,-0.3784427200754484
-0.17885918190081915,-0.34059310764074324
-0.19469047690431276,-0.32026540170113243
-0.22830732241272927,-0.41899573544661206
-0.09880741879343986,-0.17619151304165523
-0.5085442289710045,-0.6038953999678294
0.08512130578358969,0.2236399143685897
-0.30452720532814664,-0.467556960384051
-0.4281388820211093,-0.5579032240311305
-0.36011535187562305,-0.5366281502445539
-0.18401540954907736,-0.2378351720670859
-0.19194137180844942,-0.3182168197631836
-0.02742668181657791,-0.15200957030057907
-0.4233387467265129,-0.4968674164017042
-0.44974641511837643,-0.5365073671936988
-0.4437896732985973,-0.6464364218711853
-0.530923015375932,-0.5685471174120903
-0.2553250740965207,-0.24871964673201244
-0.49022712459166845,-0.3034038025389115
-0.33595276514689126,-0.30503927618265153
-0.3831552742918332,-0.5162888970971108
-0.30082117865482966,-0.4913074932495753
-0.4947843020160993,-0.5837103540698687
-0.25716449091831844,-0.3533161367972692
-0.45662127463457486,-0.5494075499475002
-0.36140188584725064,-0.4362397720416387
-0.3496867529551188,-0.49606163958708444
-0.705699067513148,-0.7783898641665776
-0.3987902917464574,-0.4427437815070152
-0.4197527788082759,-0.5539914035797119
-0.32063127706448236,-0.40079037874937057
-0.03594387712577979,0.02718732438981533
-0.6165559087196986,-0.6635883270700773
-0.21061759461959204,-0.3651050345599651
-0.34999198506275814,-0.414763877093792
-0.3241381898522377,-0.5629749845465024
-0.4067192149658998,-0.47566606918970744
-0.2799236848950386,-0.397159590224425
-0.42868599861860274,-0.5157277439037958
-0.180733107427756,-0.30846937785545986
-0.3048877646525701,-0.2731949230780204
-0.5364063438773156,-0.7226003757119179
-0.33220081686973574,-0.5079820902148883
-0.2797715061903,-0.3343130519986153
-0.4545477651556333,-0.43137936472892763
-0.4106549998124441,-0.5716604254643123
-0.39172607640425366,-0.537571379741033
-0.3084293442964554,-0.5332352606455485
-0.340365682442983,-0.38574995468060175
-0.6910068028171857,-0.7454963985085488
-0.5960872199138005,-0.654695660273234
-0.5352961287895839,-0.5968563509980838
-0.40801237533489865,-0.5369911150137583
-0.6932147461175918,-0.5173456065356732
-0.5224857452511787,-0.6264522615075111
-0.5801346738139789,-0.6791218521197637
-0.5520651738842328,-0.6069975850979487
-0.5260160849491755,-0.5016245770454407
-0.2651777625083923,-0.41222451945145927
-0.25157948285341264,-0.39134410142898557
-0.13042843739191692,-0.18708070735136667
-0.21880233387152354,-0.2904690363009771
-0.33941512564818066,-0.40868391205867133
-0.508523026506106,-0.5186058791478475
-0.5508942199746768,-0.6855241628487905
-0.38145158578952154,-0.4561206286152204
-0.5559992864727974,-0.5822425556182861
-0.28374912639458977,-0.41998130291700364
-0.48491242493192355,-0.5680963196357092
-0.1124407847225666,-0.1791563254594803
-0.4596286921699842,-0.46816466708978016
-0.09834871215124925,-0.15547872414191563
-0.3059198085467021,-0.50892687946558
-0.6302362264196077,-0.7520656185348829
