subgraph_size=2,subgraph_size=3,subgraph_size=4,subgraph_size=5
-0.46699037273724875,-0.5436829542120297,-0.5468843880295754,-0.5330711614092191
-0.6157599904139837,-0.690126766761144,-0.7612557659546534,-0.7592440227667491
-0.7459438503781954,-0.7771781631310781,-0.7943867496649424,-0.8240162578225135
-0.5918104416131973,-0.6803019544482232,-0.6962802989284197,-0.7414211945732435
-0.522431209286054,-0.6617926741639774,-0.701274564464887,-0.7251101234803597
-0.6095415289203326,-0.7094039038817088,-0.7357301327586174,-0.7575286624828974
-0.5437784133354823,-0.6143294573823611,-0.616323829293251,-0.7211063819130262
-0.7201097039381663,-0.7539038596550623,-0.7977868648370107,-0.7891533156236012
-0.3746366777519385,-0.5945522476236026,-0.664204411705335,-0.6870464049776395
-0.6925222146511077,-0.7791190577546755,-0.8200664201378822,-0.8387031534314155
-0.42461779902378716,-0.6632270392775536,-0.7170464850465457,-0.7440655872225761
-0.7394497510790825,-0.706372352540493,-0.7219525959094365,-0.7361094457904498
-0.6192780173818271,-0.6940116450190544,-0.7377546400825182,-0.7638417482376099
-0.6359141624967257,-0.6731742622454961,-0.6886771423617999,-0.7007468390464783
-0.2631296768101553,-0.39494569800794127,-0.4225598004460335,-0.44512599900364874
-0.3840400104721387,-0.5188905156652133,-0.5396264352401098,-0.5403447516759237
-0.6018674101432164,-0.6484792699416478,-0.6839518645405769,-0.6991974702477455
-0.48278126945098243,-0.5167965178688367,-0.6076525376240413,-0.5457034605741501
-0.7710893658796946,-0.7416654164592426,-0.7722273294130961,-0.8121283918619155
-0.6308615751067798,-0.6298828550179799,-0.7363533570369085,-0.7811629106601079
-0.6191345406572024,-0.699713896214962,-0.7386103740334511,-0.7332306908567746
-0.23764582726793984,-0.34340312581315324,-0.41387166957991817,-0.4151835117240747
-0.6455815081795057,-0.6552234040697416,-0.655539635916551,-0.7293356164296468
-0.42566963594717283,-0.5849573103586833,-0.5824445834755898,-0.7336736662189166
-0.6487068975965182,-0.6553370370467504,-0.6849038366476695,-0.6938475771745046
-0.4567490021387736,-0.46580606068174046,-0.5684754675626755,-0.5450021667281787
-0.5522988125681877,-0.7703189339240392,-0.7628123731414477,-0.7463785173495611
-0.6699072519938151,-0.6924309286475182,-0.7501385565598806,-0.7594685529669126
-0.5368012124300003,-0.6733346911271413,-0.6382104846835136,-0.7114524870117506
-0.5617698365449906,-0.7089866585532825,-0.7495533943176269,-0.7539563575387
-0.4263723148902257,-0.5334073531627656,-0.4990256252884865,-0.5510787828763326
-0.4742293741305669,-0.6837329082687695,-0.6707721405227979,-0.7182698318362236
-0.5533490035931269,-0.570653249224027,-0.5991978845993677,-0.6362061786651612
-0.6925411817431449,-0.7580013696352641,-0.7481681883335114,-0.7916366848349571
-0.6995976304014524,-0.8142296942075093,-0.8069969153404236,-0.8158553900321325
-0.6070516327023506,-0.7320935593048732,-0.6770351998011271,-0.7415862942735354
-0.519140338798364,-0.6053398992617925,-0.6499032001694044,-0.6590060943365097
-0.3798937273025513,-0.5339659580588341,-0.5116744521260261,-0.5833824383219083
-0.5196260833740234,-0.6277044021089871,-0.7204527388016383,-0.7728549721837044
-0.6903340944647789,-0.7612726623813312,-0.8175877505540847,-0.8293351434667905
-0.5758839131891728,-0.6389416057864825,-0.7025216409564018,-0.7661213437716167
-0.5152897957960765,-0.6488487482070923,-0.7468947364886602,-0.6577461427946886
-0.6102632770935694,-0.6479268911480903,-0.6925765559077263,-0.7394951777656873
-0.6934913270672163,-0.8025758553544681,-0.8540494053562482,-0.8577660952011744
-0.6961300285657247,-0.7557848606506984,-0.8216542868812879,-0.8142071410020193
-0.5591084791719914,-0.6813355219364167,-0.7125752724210421,-0.713894945581754
-0.6436303646365802,-0.7031730687618256,-0.7565999856591225,-0.7284247148036956
-0.43673770477374396,-0.5229151010513305,-0.6072561314702034,-0.6367536742488543
-0.5458294765154521,-0.5102966920534769,-0.6407233903805415,-0.5962620538473129
-0.6862135219573975,-0.7343635007739067,-0.6523309868574142,-0.6631212454040846
-0.5010766683022181,-0.6556961524486542,-0.6999392481644948,-0.7234286727507909
-0.5444493954380353,-0.557759866565466,-0.756860466102759,-0.7310219035545985
-0.37994192957878115,-0.5697251224517822,-0.5300408292810123,-0.5633087866504987
-0.8051064936319987,-0.9502777818838756,-0.9578838753700256,-0.9607515517870585
-0.4150475516915321,-0.6168345468242963,-0.6527102507154147,-0.7069636975725492
-0.6326416765650114,-0.7126922655105591,-0.7106160307923953,-0.7433728583653768
-0.701140916744868,-0.6909733096758525,-0.7634581976135572,-0.7831084275245667
-0.4168398957451185,-0.542281403541565,-0.6368818501631419,-0.6718131081263224
-0.4082007493575414,-0.49013614068428674,-0.6037006279826165,-0.5760238321622213
-0.3469668897986412,-0.46014458646376927,-0.5814690258105596,-0.6155706916252772
-0.5319371968507767,-0.3301478919386864,-0.4975900799036026,-0.5953400028745334
-0.4378959123293559,-0.5080752203861872,-0.6094053280353546,-0.5575075381497542
-0.5123395972450574,-0.5615777312715848,-0.6092928946018219,-0.6892438557744026
-0.4495496588945389,-0.5981830547253291,-0.6235503169894219,-0.651307932237784
-0.5767156675457954,-0.7292079722881317,-0.7371103278795879,-0.751898118754228
-0.5534916542967161,-0.6595248311758042,-0.719451498190562,-0.7222094564636549
-0.47910267213980356,-0.5381482318043709,-0.5025347196062406,-0.5105575532714526
-0.4766001059611638,-0.5671439013878504,-0.6448485085368156,-0.6672764746348063
-0.6594509936372439,-0.7069603580236435,-0.7793470163146655,-0.7948142637809118
-0.5271208457152049,-0.6587058362364769,-0.6967132769028346,-0.7579531603554884
-0.5701042363047599,-0.608756480316321,-0.7404627233743668,-0.7175910866260529
-0.477292528996865,-0.6108015069365501,-0.6290591710805893,-0.6700475521882375
-0.7401396011312803,-0.6895641608039538,-0.7851227607329686,-0.7550235809882482
-0.5442975502212842,-0.6447743118802707,-0.7531521457433701,-0.7727500872810682
-0.3320147058367729,-0.5925926201542219,-0.6037778267264367,-0.5951312195261319
-0.6516187985738119,-0.7161890030900637,-0.7709156664212545,-0.7206813561916351
-0.4828237248460452,-0.5997644602259,-0.5540688933928808,-0.5825078611572584
-0.6005044852693876,-0.682532523771127,-0.8048360562324524,-0.799729801217715
-0.5372374432037273,-0.616778461560607,-0.6289363968869051,-0.6607273243864378
-0.5046765173474947,-0.6171573055783908,-0.7115599548816681,-0.7027128652731578
-0.665967835287253,-0.7347255511085192,-0.7646364000439644,-0.7066716894507408
-0.5882789624730745,-0.6025467384358247,-0.6954580328861872,-0.7702293131748835
-0.5142227719227473,-0.7288340622186661,-0.808262618581454,-0.803373921016852
-0.7446855735778809,-0.7715991387764612,-0.8465716767311097,-0.8640938053528467
-0.3372214237848918,-0.5429410383105278,-0.6444073036313057,-0.6438058245182038
-0.43712890168031054,-0.7219123391310374,-0.7605005033810933,-0.7795280494292577
-0.59619849751393,-0.67788167933623,-0.6935692837834359,-0.6559363437692324
-0.675625549753507,-0.7620044539372126,-0.8171910827358564,-0.8193422029415767
-0.511581505437692,-0.47296465416749317,-0.5477316417296727,-0.6113275710741679
-0.30222473283608753,-0.5373700506488482,-0.5528510109583537,-0.6653678878148397
-0.6170814623435338,-0.7565997332334519,-0.7889087308446566,-0.8230469850699107
-0.7636489505569141,-0.8623607728878657,-0.9019016097982725,-0.9159933396180471
-0.6300661032398541,-0.7050925756494204,-0.6865071541070938,-0.7097969836990039
-0.5147979229688644,-0.6133888752261798,-0.6845722266038259,-0.6708332951863607
-0.6749538829922677,-0.6762707183758417,-0.6565818433463574,-0.6637303401033083
-0.7073075120647748,-0.8587980702519417,-0.8451655212044716,-0.8402023895581563
-0.665572296778361,-0.7322454703847567,-0.6772603644927343,-0.7043390877048175
-0.7062060113747914,-0.6890699744224549,-0.8747832218805949,-0.8812580545743306
-0.5571212656795979,-0.6433224183320999,-0.7209298555056254,-0.7267362735668819
-0.7183204166094462,-0.765479309062163,-0.7378699638446172,-0.8042225726445515
-0.5048500157395999,-0.6776518412431081,-0.6597257429361343,-0.739071693122387
-0.4548292496800423,-0.5542729107538859,-0.6498211604356766,-0.6586032877365748
-0.434596340979139,-0.5000214724242688,-0.5279031651715438,-0.6410427577296893
-0.06537081887324651,-0.10274192023401459,-0.2069378832913935,-0.20695579379796983
-0.5297927223642667,-0.6448969258864721,-0.7303387440244357,-0.7035046407580375
-0.7466503864526749,-0.9014875904719035,-0.6316916292609919,-0.6308806528467857
-0.2576826335986455,-0.4782689596215884,-0.5605868024627367,-0.6261135572195053
-0.5029270705580712,-0.7149948065479597,-0.710164133310318,-0.7681704987088839
-0.4763628213604291,-0.6038405794898669,-0.6226993371049563,-0.6703809783856074
-0.49711451957623165,-0.5992619742949804,-0.5874670992294947,-0.6439380281170209
-0.007656522492567698,-0.2536681950589021,-0.26257937972744305,-0.350619924813509
-0.5307089323798816,-0.7494890892505646,-0.7305733705560367,-0.7385891725619634
-0.5350844845175743,-0.6606047648191452,-0.7192294571797053,-0.6976456176986296
-0.8082964074611664,-0.856868115067482,-0.867935247818629,-0.8609762078523636
-0.5482523056368033,-0.6841112621625265,-0.6670643733938535,-0.7173983491460483
-0.32650868063171706,-0.6871565912167231,-0.6877221343914668,-0.734454745054245
-0.7237280191977818,-0.7758349798123042,-0.7789550307393074,-0.8210348252455394
-0.5446784011522929,-0.45331186965107917,-0.6701451214154561,-0.6558941025535265
-0.45984842305382095,-0.5805526747306188,-0.6033299326896667,-0.6801764407753944
-0.7636369092265765,-0.8214795570572218,-0.8298469704389572,-0.8416203322013219
-0.6433439882596333,-0.7609668047229449,-0.7930136579275131,-0.8521163973212242
-0.522161296159029,-0.638206751147906,-0.7344904934366544,-0.6980955139795939
-0.1801912917693456,-0.3901808540026347,-0.44926717271407446,-0.5176311394572258
-0.5161971551179886,-0.6382191917300224,-0.7317154244581858,-0.7545494745175044
-0.5775620630383491,-0.6406483989953995,-0.7466360637545586,-0.7260332093636195
-0.6095839992165566,-0.7642003478606542,-0.7400299745798111,-0.780107897122701
-0.37784972012043,-0.4746840932965279,-0.5889078443249066,-0.5716128115852673
-0.7561625217398008,-0.8026572441061338,-0.7868851386507352,-0.8055995083848635
-0.7583657026290893,-0.7841579125324885,-0.7735918743411699,-0.8044636883338292
-0.5160125626126925,-0.6609921569625536,-0.7343517441550891,-0.7349340806404749
-0.5625371104478836,-0.6764477945367495,-0.7545059682925542,-0.7767296772201856
-0.625286553700765,-0.6732217702269554,-0.7312881281971931,-0.6632553885380427
-0.6598548632860184,-0.6598004544774692,-0.755589191019535,-0.7533488272627195
-0.6460503536462784,-0.669753765463829,-0.7223930165171624,-0.7541575970252355
-0.4476254581908385,-0.58354134619236,-0.634057933886846,-0.6468657211462656
-0.5048917223016421,-0.6253791695833206,-0.7035076721509298,-0.7121535883347193
-0.5834350338578225,-0.6944330355525017,-0.7071424061059952,-0.7660674442847569
-0.7665612322092056,-0.8265645503004392,-0.8509574666619301,-0.8939251708984375
-0.39343044330676397,-0.5186988071600596,-0.6165411593516668,-0.6335023752848308
-0.4963286485274633,-0.6754786320527395,-0.7115916762749354,-0.7443020167946816
-0.4695412238438924,-0.6215365628401438,-0.6631302314003309,-0.7111673012375832
-0.6440470121304194,-0.7162784440318744,-0.7603478172421455,-0.7562357395887375
-0.36104531248410543,-0.5821904481450717,-0.7083045103152593,-0.6892455700039863
-0.5571709761023521,-0.650228919784228,-0.7087759231527646,-0.7640049160520236
-0.32832636733849846,-0.6708642199635506,-0.6999741383393605,-0.787217997610569
-0.3010811454554399,-0.5918301804860433,-0.6364871260523796,-0.6838436131676038
-0.6491470682621002,-0.6711257497469584,-0.7556543769439061,-0.7453535005450249
-0.679608947650219,-0.7277600432932377,-0.7939232069253922,-0.7634402312835058
-0.41020971367756526,-0.5946917383869489,-0.6711634648839633,-0.7368294582764308
-0.35422292759021123,-0.531862866183122,-0.5318891862034798,-0.6322799668709437
-0.5101245600978533,-0.5051526183634997,-0.5673404408494631,-0.6117643671234448
-0.3416032720108827,-0.47259276449680326,-0.4594732367992401,-0.5187433327237765
-0.5912031343579293,-0.5446371213595073,-0.7079512002070745,-0.6717945080002149
-0.6869956839084626,-0.7120262007912,-0.7239497428139051,-0.746550230383873
-0.8334540497263273,-0.8376449499527613,-0.8306203598777453,-0.8536734182635943
-0.5776558853189151,-0.7514060719807942,-0.8005926976601283,-0.8309797550241153
-0.7326299162705739,-0.8243844100832939,-0.8569877592722575,-0.8784517069657644
-0.5435194743673006,-0.6753290031353633,-0.7020241252581279,-0.7394734710454941
-0.5834146424134572,-0.5689976047476133,-0.785094152589639,-0.7997349127133687
-0.5889942357937495,-0.6099993939201037,-0.6762820852796236,-0.622124127248923
-0.40465103536844255,-0.6022885652383169,-0.6258271174629529,-0.6525437025229136
-0.6310706576704979,-0.6883677577972412,-0.7109849166870117,-0.7606231865286827
-0.6367171933253606,-0.796842419107755,-0.7192504972219467,-0.680364199578762
-0.5208891518910725,-0.5217986431717873,-0.629115910132726,-0.642472908993562
-0.5631682329376538,-0.6680384556452433,-0.647372112373511,-0.6375249883532524
-0.6283403484523297,-0.7172926631569863,-0.7370890923341116,-0.7554247663418452
-0.5845591865976651,-0.6738155486186346,-0.7441292710105578,-0.7501331742604573
-0.6052437921365103,-0.6986340766151746,-0.6323332994182904,-0.6768432678778966
-0.6424221594134967,-0.693383943537871,-0.7303453841805458,-0.7509281551837921
-0.6436159249146779,-0.7878602757056554,-0.8270135101675987,-0.8006895330548286
-0.7543034408489863,-0.8411135740081469,-0.8817120712995529,-0.8963720216353734
-0.4150575131177902,-0.5394293601314227,-0.5891187345981598,-0.600116735547781
-0.5034637685616811,-0.6124606415629387,-0.6430069881677628,-0.6773560561736425
-0.6808853682875633,-0.7639218673110009,-0.7558017754554749,-0.7730636185407639
-0.4365331202745438,-0.5096282736460368,-0.575858279466629,-0.6259133152167002
-0.41693965752919515,-0.5680250723163287,-0.6203222241004308,-0.6816817145546278
-0.6326526468992233,-0.6833213609457016,-0.7383080976208051,-0.727274030049642
-0.41474843174219134,-0.5752949347347021,-0.6090907140572865,-0.6208637336889903
-0.7565763750672341,-0.7955208951234818,-0.8525508940219879,-0.856692537466685
-0.5190383373697599,-0.6345908590157827,-0.6779103885094325,-0.7301611454288165
-0.6508963915705681,-0.7398476056257883,-0.8167486294110616,-0.8411942580342293
-0.6936583339174589,-0.7050609022378922,-0.800004833439986,-0.8143186327815056
-0.3021505757669608,-0.6494099820653597,-0.6851507090528806,-0.7426591206590335
-0.6696231835087141,-0.7687925193707148,-0.7935695270697276,-0.818285913169384
-0.7441900652647019,-0.8281297631065051,-0.8744121685624122,-0.8835805964469909
-0.5886329478025436,-0.7075688458482424,-0.6953113922476768,-0.636625968615214
-0.7052201427022616,-0.7012871354818344,-0.8071805324157079,-0.7949387884140015
-0.6974359622597694,-0.7388903088370959,-0.786873121658961,-0.7926203867793084
-0.6227166742086411,-0.6675373797615369,-0.6820064707597097,-0.711409926811854
-0.5774032814304034,-0.6452853911121686,-0.7423626575867335,-0.75742804646492
-0.545038225154082,-0.6379328962167105,-0.6603381643692653,-0.6811433505018553
-0.42961541026830674,-0.5730024441083272,-0.4698126607139905,-0.58233471930027
-0.5640096762776374,-0.7132474793990453,-0.8103676823774973,-0.7940398742755254
-0.3804655472437541,-0.6404036742448806,-0.743792430361112,-0.7617821448047956
-0.5367067448298136,-0.7285706773400307,-0.7008728409806887,-0.7026775206128756
-0.636204268236955,-0.6282397875189781,-0.6343244588375092,-0.7380577587087949
-0.6967679316798846,-0.7035183351238569,-0.7888262399037679,-0.8434065586328506
-0.7870115184783936,-0.792583754658699,-0.8494164898991585,-0.8629428197940191
-0.628423213660717,-0.7318217852711677,-0.6974036160111428,-0.7390064531564713
-0.6036567120750745,-0.6582498683532079,-0.72559817502896,-0.7157462212443352
-0.3974066470066706,-0.4983968886733055,-0.5792645490169526,-0.5748253038525581
-0.3826708495616913,-0.5493276758988699,-0.5968657010793685,-0.6559861573576927
-0.4573074162999789,-0.5645253885785738,-0.5773180428147316,-0.5084290843208631
-0.36554315785566965,-0.5661818585793177,-0.5965110072990258,-0.6562270799279213
-0.6428656873106956,-0.6443523752937714,-0.6796026448284587,-0.724102873702844
-0.7440652206540108,-0.8298388060927391,-0.8556223769982656,-0.8295861171682676
-0.5850605894128481,-0.6558415054281552,-0.6602079423268636,-0.6851927496989568
-0.6286642144123713,-0.7459261645873387,-0.7993237580855688,-0.7896382498244444
-0.6051169987519582,-0.6968742002050082,-0.7356620493531227,-0.7382320090134938
-0.30825491095582647,-0.6569833716750145,-0.6993364660938581,-0.7438305568695068
-0.8029351492722829,-0.8159962938229243,-0.8544500797986985,-0.8641663519541423
-0.451108479189376,-0.5528527543942133,-0.632967767516772,-0.6693819441397985
-0.3731086680293083,-0.6065308220187823,-0.5596196567018826,-0.6269844677050909
-0.6064858960111936,-0.7017730030417443,-0.7172466839353243,-0.7887724715471268
-0.27031608323256173,-0.45585025325417516,-0.464403789738814,-0.46094521512587866
-0.7302328813076019,-0.7568218253056208,-0.7244918809334437,-0.7540653200944265
-0.6521949995557467,-0.663845317264398,-0.7389621429642041,-0.7348581938942274
-0.40594951540231705,-0.5136859167615573,-0.6087341948350271,-0.585477535823981
-0.6307912196715673,-0.6739810221393903,-0.6788535356521607,-0.7217609591285388
-0.5355723860859871,-0.6824757148822148,-0.6865669449170431,-0.7232584526141485
-0.6613502430915833,-0.8443632686138153,-0.8460001432895661,-0.8384693576892217
-0.5880011530717214,-0.6819158884882927,-0.6554344522953034,-0.6324718423684438
-0.6803218551476796,-0.7251250365376473,-0.6906219976147016,-0.7405878468354543
-0.6246346621712049,-0.7568137727181117,-0.6797640643517177,-0.6234298112988472
-0.730108397702376,-0.7332376180092494,-0.7823433154821395,-0.7736504989862442
-0.4784071172277133,-0.5917857401569684,-0.6877317095796267,-0.7092114394903183
-0.38690434326728185,-0.5708061141769091,-0.6608265170454979,-0.7004588537414869
-0.7213578299681346,-0.7478736262520155,-0.7684315330783527,-0.7818646454811096
-0.5946008836229643,-0.6970815992355347,-0.7147645433743794,-0.7326469798882802
-0.6117080481847127,-0.7652326265970866,-0.7845321436723073,-0.8359480986992518
-0.3652514029542605,-0.566657642920812,-0.7053167134523392,-0.6878196815649669
-0.8133769032359123,-0.8453731023271879,-0.900835722287496,-0.9022946347792943
-0.42641405592362086,-0.5599629568060239,-0.626695166627566,-0.6594850945472718
-0.46345665901899336,-0.6377538807193438,-0.7224887707829475,-0.7724477358659109
-0.5638461679220199,-0.43896453047792117,-0.5574635844429334,-0.582233693699042
-0.40872075120608015,-0.5782272874315579,-0.5927942263086637,-0.6317635776599249
-0.7125060639778773,-0.8637972617149353,-0.8407359319925308,-0.8085621633132298
-0.4992467232545217,-0.7300905416409175,-0.7578759450713793,-0.799535698791345
-0.3202880279223124,-0.49001285602649053,-0.5720171860853831,-0.6096320348978043
-0.3683018091817697,-0.6214992768565814,-0.6705699544151624,-0.7236728346347809
-0.6959955655535062,-0.8613716706633567,-0.8799478587508202,-0.8973907165726026
-0.4403255714972814,-0.5032064648469289,-0.623563960691293,-0.6490400360027949
-0.08048101661105951,-0.2586535047491392,-0.22874948442603152,-0.2502588905766606
-0.3511557176709175,-0.4785122565428416,-0.5281602895259857,-0.5395798625548681
-0.21554116606712342,-0.5003551573057969,-0.5070295296609402,-0.5677585486570994
-0.4147288058201472,-0.51344878445069,-0.5750360817710558,-0.5970772892733415
-0.6748809112111728,-0.7169281481703123,-0.7723334908485413,-0.7200071837504705
-0.49607244725028676,-0.5962867861986161,-0.6288335793217024,-0.6004071838657061
-0.7480829202135404,-0.7985793269673983,-0.8298181279500325,-0.8368189120292664
-0.5125914842883745,-0.5528276134530703,-0.6408558666706086,-0.6548043873906135
-0.5942477920651436,-0.634272809724013,-0.6775500277678171,-0.7356392386555671
-0.7031292470296224,-0.7057642060518264,-0.727678871055444,-0.7559602323174477
-0.6521487639347712,-0.6377103212475776,-0.6428606556852658,-0.6731471188863118
-0.8017510155836741,-0.8494233274459839,-0.8333887894948323,-0.8533044480284055
-0.4134751889606317,-0.5635935719807943,-0.6183357639114062,-0.6826166533430418
-0.4068971469004949,-0.5758587449789048,-0.6723798321684201,-0.6032355701923371
-0.7274748584628106,-0.791009918153286,-0.7550751993060112,-0.8744054322938124
-0.4341891692082087,-0.603535784681638,-0.6711591539780298,-0.6969278495510419
-0.7944318231940269,-0.8245581362644832,-0.822036975423495,-0.8504809729258219
-0.5839397819836935,-0.6348781856894493,-0.7708325523138047,-0.734739960928758
-0.5246563111742337,-0.662690418958664,-0.6836549590031306,-0.729548136293888
-0.21492705310384433,-0.6509144446253776,-0.750884831249714,-0.7933609248201052
-0.6489252238472303,-0.8561074538032214,-0.7080978632469972,-0.8399149688581625
-0.39804949273665746,-0.463215143630902,-0.5128119280934333,-0.5827799064914385
-0.6655146506428719,-0.7569615002473196,-0.7894565880298614,-0.8043844007452329
-0.6753845539689064,-0.836457164188226,-0.8534604154030482,-0.8871728890426069
-0.3447473876178265,-0.44462449580430985,-0.5285527913769086,-0.6133906255165736
-0.51385265092055,-0.5880435867110888,-0.6705511495471,-0.700242287615935
-0.6582477341840665,-0.8855275283257167,-0.9009788860877355,-0.5467626704389112
-0.6705398041009903,-0.7291039685408275,-0.7215505461891493,-0.8060837958256404
-0.4973753687242667,-0.6384583859642347,-0.6585806422432263,-0.7321522164344788
-0.8299152077237765,-0.858015634616216,-0.8960742817322414,-0.8901229657729467
-0.5620372093717257,-0.6289348569512367,-0.697736109594504,-0.6996835207939148
-0.5870817488431931,-0.7204359057545662,-0.7172626364231109,-0.7261949591835339
-0.6386491600672404,-0.6995742405454318,-0.7805212794740994,-0.7801610873142878
-0.6803996363282203,-0.7273805656035741,-0.7783792841434479,-0.7764116762081782
-0.490015698770682,-0.4086496597528458,-0.6461760252714157,-0.6872580370306969
-0.5299904099106789,-0.7004115980863571,-0.6861679030458132,-0.7328901356458664
-0.4133333832025528,-0.4702569029976924,-0.5404149117072423,-0.5320340778430303
-0.6225273647407691,-0.6257220571736495,-0.6834716744472583,-0.6490762601296107
-0.7088276325662931,-0.7116373543938,-0.7407308299342791,-0.7313071784377098
-0.7749532689650853,-0.8441482955217361,-0.892233828107516,-0.9087407038609187
-0.41769965052604674,-0.5593871301412583,-0.6561664871374766,-0.721422250966231
-0.641651258567969,-0.7577433567245802,-0.7716857692599297,-0.8245849881569545
-0.5174830475946267,-0.6495215640962124,-0.6564938461780548,-0.670091818322738
-0.2881184977293014,-0.5297817999124527,-0.601462034980456,-0.6622229746977488
-0.6715342778960863,-0.7464567832152049,-0.7716669162114461,-0.7850026148557663
-0.5776199019948641,-0.6905507459243139,-0.7682155200839043,-0.7886681501070658
-0.6146491277217865,-0.7546213363607724,-0.7368317428231239,-0.7849903792142868
-0.6391672059893608,-0.6250131398439407,-0.6407015788555145,-0.6680305675665538
-0.6313280726472537,-0.7631373795866966,-0.831164050300916,-0.7804302728176117
-0.48564533025026324,-0.685016372303168,-0.7446780751148859,-0.7112923589348793
-0.6862276617685954,-0.7500057644645373,-0.7183761754631997,-0.6583943190177282
-0.514852922509114,-0.6292856109142303,-0.6977049985527992,-0.7454388122757276
-0.4217934587597847,-0.5352857512235641,-0.5855752387642861,-0.588353974421819
-0.3265701660513878,-0.5271230362852415,-0.5759821885824203,-0.6507425866524379
-0.6143908443053564,-0.7605680508414904,-0.8165191682179769,-0.8057089194655418
-0.5435811581214269,-0.7310816420118014,-0.7373255661129952,-0.7270263160268465
-0.5766104150811832,-0.7077134689688682,-0.7806615576148033,-0.7690126026670138
-0.44155328611532846,-0.5587828943133354,-0.5475885434945424,-0.5170669359962146
-0.5736612147092819,-0.6101816914478938,-0.5988981317480405,-0.6723221668601036
-0.6616224280993144,-0.7199719895919164,-0.7864079685012499,-0.8270834356546402
-0.326591999916515,-0.4714245371768872,-0.48946668326854703,-0.4515835876762867
-0.36569654030104476,-0.47858259578545886,-0.4402116306622823,-0.5363456637909015
-0.2994662664209803,-0.5502409748236339,-0.5922740479310353,-0.7098847394809127
-0.7272077916065852,-0.7875838520129522,-0.8367102217674255,-0.8217079573869706
-0.6353566002845764,-0.7385057379802068,-0.7829489530126253,-0.7682906953493754
-0.6596591566999753,-0.6031254241863887,-0.6373030919830004,-0.6221083300596607
-0.6119394692778587,-0.6165260910987854,-0.5969236370921135,-0.6191560913125674
-0.44632997194925944,-0.5614088942607244,-0.6148179169495901,-0.6568219633897145
-0.6335365770260493,-0.7340551671385765,-0.7333310650785764,-0.721745798488458
-0.4518084880709648,-0.5855048945546151,-0.6677861765027047,-0.6984675233562787
-0.47020006795724234,-0.5603838859001795,-0.6115944999456405,-0.6388123738765716
-0.46171713024377825,-0.5134092485904693,-0.6684840251008669,-0.6041309728225073
-0.7607639415065447,-0.8067217049996058,-0.846451510389646,-0.8368069124221802
-0.46753892809152603,-0.5709839067359765,-0.6396986349920432,-0.6573503519594669
-0.6933643844723701,-0.7905569892128309,-0.8835503782828649,-0.9295526973406474
-0.7571219485004743,-0.831331418355306,-0.8685837806264559,-0.8719887830813726
-0.7281213766336441,-0.7254982643326123,-0.7550747997562091,-0.7686187722285589
-0.5934649218122164,-0.850225330889225,-0.8389566127459208,-0.7768537698189417
-0.7122117856144905,-0.6886374844113986,-0.6853699157635371,-0.71023722499609
-0.510082115928332,-0.644580080707868,-0.6255360584457715,-0.6668108270565669
-0.41069331487019856,-0.5680774042010307,-0.6286744702855745,-0.655820204615593
-0.6613210604588191,-0.724001700480779,-0.7220124578475953,-0.7496150496602059
-0.6310860410332679,-0.6948895773291588,-0.7475578793883324,-0.7346721574664116
-0.48341719617446266,-0.6200887950261434,-0.6934943083922068,-0.6975742141405742
-0.4193720884124438,-0.5698032834132513,-0.59702181994915,-0.6232747323314349
-0.4542972239851952,-0.6003911241889,-0.6389679530262947,-0.6732714423537254
-0.6425026988983155,-0.7071905349691708,-0.6530488921205203,-0.7504105932513873
-0.5969167577723662,-0.6737848115960757,-0.6893538877367973,-0.6791317644715309
-0.4685389028986295,-0.4689791656533877,-0.6357774901390075,-0.6499575957655906
-0.5855413421988487,-0.566148055990537,-0.6643683597445488,-0.6997306115428606
-0.7031316105524699,-0.7374587307373682,-0.7854124814271927,-0.7959281039237976
-0.30405434131622316,-0.5735877377788225,-0.5999636468291283,-0.5935275081793467
-0.4063749159375826,-0.5695830508073171,-0.6927771099408467,-0.6609414689739546
-0.2482804074883461,-0.5421738777558008,-0.6915760190288226,-0.7142522599796454
-0.5065896618366241,-0.6351020441452662,-0.6874414040644964,-0.5934326292574406
-0.3060486575961113,-0.5846347428361575,-0.6577092396219572,-0.6695253387093544
-0.7788080366452536,-0.7851715172330539,-0.781963530977567,-0.7838695001602173
-0.6748820321758588,-0.7459495511651039,-0.7297591206431389,-0.7326288927594821
-0.552521116733551,-0.6714292184511821,-0.7314249456922213,-0.7090656230847041
-0.6589371954401334,-0.7610346548755964,-0.8143421310186386,-0.8322153607010842
-0.635070457359155,-0.7298755798737208,-0.791292221446832,-0.787198318640391
-0.689950347840786,-0.7968234447638194,-0.8850746830304463,-0.8921611162026724
-0.6638255966703097,-0.7206589868664741,-0.7081876966357231,-0.7815968331694603
-0.6006872487068177,-0.5431420164306958,-0.6712409969170888,-0.6854982377092044
-0.48700669646263123,-0.6587735896309217,-0.7363594956199329,-0.7297345473368962
-0.7520295415321986,-0.8190814188122749,-0.8171026761333148,-0.8690841261545817
-0.7593798712889354,-0.7612902957201004,-0.8222800845901171,-0.8133258751034737
-0.5163226918699472,-0.6023470206779894,-0.6608270458411425,-0.6444188228622079
-0.6609130946795145,-0.6839185665051143,-0.6397452573974928,-0.6912167327602704
-0.6669218416015307,-0.7222210603952408,-0.6931208042303721,-0.7092165001233419
